id_user;date;action;table_insert;id_ligne;champs;detail
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2750747462768;prix;23.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8372309591922;prix;29.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5537782726446;prix;64.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4372693644862;prix;4.6
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2578722096499;prix;1.72
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6455771670062;prix;3.87
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;590117069022;prix;3.53
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6982412807453;prix;6.59
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7934847819537;prix;08.02
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3804717100551;prix;12.95
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5080018472862;prix;03.09
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9684517970140;prix;19.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;287485526957;prix;3.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9497364583525;prix;6.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3187312749525;prix;15.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6640956070219;prix;4.9
