,id_user,date,action,table_insert,id_ligne,champs,detail
519,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,208778276011,prix,14.05
520,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2148632339290,prix,14.09
521,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8151528194384,prix,9.05
522,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3208631781656,prix,5.95
523,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1889536392732,prix,7.05
524,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6554927485256,prix,7.99
525,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6753841650006,prix,9.09
526,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9473510318092,prix,12.09
527,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7087171850457,prix,9.07
528,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9559942138975,prix,7.99
529,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4219278039051,prix,4.99
530,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5668641366402,prix,4.99
531,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8060158880621,prix,8.09
532,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2196573414656,prix,4.99
533,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2346792624707,prix,5.95
534,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1987784879907,prix,13.02
535,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9407763228341,prix,13.05
536,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3397832829156,prix,13.99
537,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3681312608285,prix,8.75
538,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9600189955798,prix,14.05
539,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9789610969699,prix,13.25
540,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2513786818028,prix,8.75
541,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7915838428856,prix,8.75
542,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1709311869812,prix,11.75
543,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7887936558448,prix,9.99
544,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4792213390272,prix,14.99
545,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,340715259445,prix,14.99
546,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3032215319629,prix,10.09
547,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7606741630209,prix,8.75
548,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1368174723512,prix,13.25
549,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2559941042853,prix,13.25
550,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3660679724971,prix,13.25
551,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3656210704911,prix,4.01
552,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,337711952528,prix,2.07
553,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8630403674725,prix,10.09
554,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3962236272413,prix,3.07
555,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9345299729219,prix,3.25
556,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9321461367508,prix,5.15
557,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9451434320353,prix,2.75
558,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7442018714952,prix,20.05
559,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7269337352862,prix,17.05
560,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3549991924770,prix,9.09
561,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6954158651853,prix,7.09
562,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5301004517059,prix,5.29
563,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,488956091994,prix,5.29
564,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3462128426004,prix,21.03
565,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6068951847981,prix,6.75
566,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7084977056744,prix,9.95
567,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1585682592508,prix,23.09
568,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7276942094076,prix,9.95
569,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4284735084455,prix,5.89
570,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5747755743337,prix,5.79
571,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3998452632969,prix,6.95
572,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,217346108612,prix,6.95
573,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,772813944747,prix,2.02
574,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7771762215223,prix,8.02
575,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7049526261087,prix,5.04
576,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6594436588304,prix,6.05
577,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2454517009945,prix,16.25
578,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6423877099420,prix,15.05
579,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2750747462768,prix,23.05
580,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8372309591922,prix,29.09
581,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5537782726446,prix,64.9
582,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4372693644862,prix,4.06
583,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2578722096499,prix,1.72
584,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6455771670062,prix,3.87
585,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,590117069022,prix,3.53
586,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6982412807453,prix,6.59
587,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7934847819537,prix,8.02
588,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3804717100551,prix,12.95
589,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5080018472862,prix,3.09
590,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9684517970140,prix,19.99
591,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,287485526957,prix,3.05
592,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9497364583525,prix,6.09
593,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3187312749525,prix,15.09
594,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6640956070219,prix,4.09
